40,Color [A=255, R=255, G=206, B=31]
860200,Color [A=255, R=0, G=0, B=0]
880040,Color [A=255, R=255, G=255, B=255]
880080,Color [A=255, R=0, G=0, B=0]
880120,Color [A=255, R=255, G=255, B=255]
880160,Color [A=255, R=0, G=0, B=0]
880240,Color [A=255, R=255, G=255, B=255]
880280,Color [A=255, R=0, G=0, B=0]
881280,Color [A=255, R=255, G=255, B=255]
881320,Color [A=255, R=0, G=0, B=0]
881560,Color [A=255, R=255, G=255, B=255]
881600,Color [A=255, R=0, G=0, B=0]
881840,Color [A=255, R=255, G=255, B=255]
881880,Color [A=255, R=0, G=0, B=0]
882120,Color [A=255, R=255, G=255, B=255]
882160,Color [A=255, R=0, G=0, B=0]
882960,Color [A=255, R=255, G=255, B=255]
883000,Color [A=255, R=0, G=0, B=0]
883240,Color [A=255, R=255, G=255, B=255]
883280,Color [A=255, R=0, G=0, B=0]
883320,Color [A=255, R=255, G=255, B=255]
883360,Color [A=255, R=0, G=0, B=0]
895880,Color [A=255, R=255, G=255, B=255]
895920,Color [A=255, R=0, G=0, B=0]
897320,Color [A=255, R=255, G=255, B=255]
897360,Color [A=255, R=0, G=0, B=0]
897400,Color [A=255, R=255, G=255, B=255]
897440,Color [A=255, R=0, G=0, B=0]
898520,Color [A=255, R=255, G=255, B=255]
898560,Color [A=255, R=0, G=0, B=0]
904000,Color [A=255, R=255, G=255, B=255]
904040,Color [A=255, R=0, G=0, B=0]
904080,Color [A=255, R=255, G=255, B=255]
904120,Color [A=255, R=0, G=0, B=0]
913520,Color [A=255, R=255, G=255, B=255]
913560,Color [A=255, R=0, G=0, B=0]
913600,Color [A=255, R=255, G=255, B=255]
913640,Color [A=255, R=0, G=0, B=0]
919640,Color [A=255, R=255, G=255, B=255]
919680,Color [A=255, R=0, G=0, B=0]
919720,Color [A=255, R=255, G=255, B=255]
919760,Color [A=255, R=0, G=0, B=0]
925320,Color [A=255, R=255, G=255, B=255]
925360,Color [A=255, R=0, G=0, B=0]
925400,Color [A=255, R=255, G=255, B=255]
925440,Color [A=255, R=0, G=0, B=0]
926000,Color [A=255, R=255, G=255, B=255]
926040,Color [A=255, R=0, G=0, B=0]
926440,Color [A=255, R=255, G=255, B=255]
926480,Color [A=255, R=0, G=0, B=0]
926560,Color [A=255, R=255, G=255, B=255]
926600,Color [A=255, R=0, G=0, B=0]
926640,Color [A=255, R=255, G=255, B=255]
926680,Color [A=255, R=0, G=0, B=0]
931760,Color [A=255, R=255, G=255, B=255]
931800,Color [A=255, R=0, G=0, B=0]
931840,Color [A=255, R=255, G=255, B=255]
931880,Color [A=255, R=0, G=0, B=0]
933400,Color [A=255, R=255, G=255, B=255]
933440,Color [A=255, R=0, G=0, B=0]
933480,Color [A=255, R=255, G=255, B=255]
933520,Color [A=255, R=0, G=0, B=0]
948880,Color [A=255, R=255, G=255, B=255]
948920,Color [A=255, R=0, G=0, B=0]
948960,Color [A=255, R=255, G=255, B=255]
949000,Color [A=255, R=0, G=0, B=0]
960000,Color [A=255, R=255, G=255, B=255]
960040,Color [A=255, R=0, G=0, B=0]
960080,Color [A=255, R=255, G=255, B=255]
960120,Color [A=255, R=0, G=0, B=0]
963680,Color [A=255, R=255, G=255, B=255]
963720,Color [A=255, R=0, G=0, B=0]
966760,Color [A=255, R=255, G=255, B=255]
966800,Color [A=255, R=0, G=0, B=0]
966840,Color [A=255, R=255, G=255, B=255]
966880,Color [A=255, R=0, G=0, B=0]
969200,Color [A=255, R=255, G=255, B=255]
969240,Color [A=255, R=0, G=0, B=0]
969280,Color [A=255, R=255, G=255, B=255]
969320,Color [A=255, R=0, G=0, B=0]
969400,Color [A=255, R=255, G=255, B=255]
969440,Color [A=255, R=0, G=0, B=0]
969480,Color [A=255, R=255, G=255, B=255]
969560,Color [A=255, R=0, G=0, B=0]
969600,Color [A=255, R=255, G=255, B=255]
969640,Color [A=255, R=0, G=0, B=0]
969760,Color [A=255, R=255, G=255, B=255]
969800,Color [A=255, R=0, G=0, B=0]
969960,Color [A=255, R=255, G=255, B=255]
970000,Color [A=255, R=0, G=0, B=0]
970280,Color [A=255, R=255, G=255, B=255]
970320,Color [A=255, R=0, G=0, B=0]
973200,Color [A=255, R=255, G=255, B=255]
973240,Color [A=255, R=0, G=0, B=0]
973720,Color [A=255, R=255, G=255, B=255]
973760,Color [A=255, R=0, G=0, B=0]
975040,Color [A=255, R=255, G=255, B=255]
975080,Color [A=255, R=0, G=0, B=0]
975480,Color [A=255, R=255, G=255, B=255]
975520,Color [A=255, R=0, G=0, B=0]
976280,Color [A=255, R=255, G=255, B=255]
976320,Color [A=255, R=0, G=0, B=0]
976840,Color [A=255, R=255, G=255, B=255]
976880,Color [A=255, R=0, G=0, B=0]
977040,Color [A=255, R=255, G=255, B=255]
977080,Color [A=255, R=0, G=0, B=0]
977440,Color [A=255, R=255, G=255, B=255]
977480,Color [A=255, R=0, G=0, B=0]
981520,Color [A=255, R=255, G=255, B=255]
981560,Color [A=255, R=0, G=0, B=0]
982080,Color [A=255, R=255, G=255, B=255]
982120,Color [A=255, R=0, G=0, B=0]
982240,Color [A=255, R=255, G=255, B=255]
982280,Color [A=255, R=0, G=0, B=0]
982400,Color [A=255, R=255, G=255, B=255]
982440,Color [A=255, R=0, G=0, B=0]
982880,Color [A=255, R=255, G=255, B=255]
982920,Color [A=255, R=0, G=0, B=0]
983720,Color [A=255, R=255, G=255, B=255]
983760,Color [A=255, R=0, G=0, B=0]
983800,Color [A=255, R=255, G=255, B=255]
983840,Color [A=255, R=0, G=0, B=0]
983920,Color [A=255, R=255, G=255, B=255]
983960,Color [A=255, R=0, G=0, B=0]
984000,Color [A=255, R=255, G=255, B=255]
984080,Color [A=255, R=0, G=0, B=0]
984120,Color [A=255, R=255, G=255, B=255]
984160,Color [A=255, R=0, G=0, B=0]
984280,Color [A=255, R=255, G=255, B=255]
984320,Color [A=255, R=0, G=0, B=0]
986880,Color [A=255, R=255, G=255, B=255]
986920,Color [A=255, R=0, G=0, B=0]
988640,Color [A=255, R=255, G=255, B=255]
988680,Color [A=255, R=0, G=0, B=0]
989120,Color [A=255, R=255, G=255, B=255]
989160,Color [A=255, R=0, G=0, B=0]
989840,Color [A=255, R=255, G=255, B=255]
989880,Color [A=255, R=0, G=0, B=0]
990720,Color [A=255, R=255, G=255, B=255]
990800,Color [A=255, R=0, G=0, B=0]
991400,Color [A=255, R=255, G=255, B=255]
991440,Color [A=255, R=0, G=0, B=0]
992640,Color [A=255, R=255, G=255, B=255]
992680,Color [A=255, R=0, G=0, B=0]
992800,Color [A=255, R=255, G=255, B=255]
992840,Color [A=255, R=0, G=0, B=0]
993200,Color [A=255, R=255, G=255, B=255]
993240,Color [A=255, R=0, G=0, B=0]
993560,Color [A=255, R=255, G=255, B=255]
993600,Color [A=255, R=0, G=0, B=0]
999440,Color [A=255, R=255, G=255, B=255]
999480,Color [A=255, R=0, G=0, B=0]
999520,Color [A=255, R=255, G=255, B=255]
999600,Color [A=255, R=0, G=0, B=0]
1001160,Color [A=255, R=255, G=255, B=255]
1001200,Color [A=255, R=0, G=0, B=0]
1001240,Color [A=255, R=255, G=255, B=255]
1001280,Color [A=255, R=0, G=0, B=0]
1013960,Color [A=255, R=255, G=255, B=255]
1014000,Color [A=255, R=0, G=0, B=0]
1014960,Color [A=255, R=255, G=255, B=255]
1015000,Color [A=255, R=0, G=0, B=0]
1015040,Color [A=255, R=255, G=255, B=255]
1015080,Color [A=255, R=0, G=0, B=0]
1019200,Color [A=255, R=255, G=255, B=255]
1019240,Color [A=255, R=0, G=0, B=0]
1019280,Color [A=255, R=255, G=255, B=255]
1019320,Color [A=255, R=0, G=0, B=0]
1022840,Color [A=255, R=255, G=255, B=255]
1022880,Color [A=255, R=0, G=0, B=0]
1022920,Color [A=255, R=255, G=255, B=255]
1022960,Color [A=255, R=0, G=0, B=0]
1028480,Color [A=255, R=255, G=255, B=255]
1028520,Color [A=255, R=0, G=0, B=0]
1030480,Color [A=255, R=255, G=255, B=255]
1030520,Color [A=255, R=0, G=0, B=0]
1030560,Color [A=255, R=255, G=255, B=255]
1030600,Color [A=255, R=0, G=0, B=0]
1036640,Color [A=255, R=255, G=255, B=255]
1036680,Color [A=255, R=0, G=0, B=0]
1036720,Color [A=255, R=255, G=255, B=255]
1036760,Color [A=255, R=0, G=0, B=0]
1036800,Color [A=255, R=255, G=255, B=255]
1036840,Color [A=255, R=0, G=0, B=0]
1038000,Color [A=255, R=255, G=255, B=255]
1038040,Color [A=255, R=0, G=0, B=0]
1038800,Color [A=255, R=255, G=255, B=255]
1038840,Color [A=255, R=0, G=0, B=0]
1038880,Color [A=255, R=255, G=255, B=255]
1038920,Color [A=255, R=0, G=0, B=0]
1046200,Color [A=255, R=255, G=255, B=255]
1046240,Color [A=255, R=0, G=0, B=0]
1046280,Color [A=255, R=255, G=255, B=255]
1046320,Color [A=255, R=0, G=0, B=0]
1057720,Color [A=255, R=255, G=255, B=255]
1057760,Color [A=255, R=0, G=0, B=0]
1057800,Color [A=255, R=255, G=255, B=255]
1057840,Color [A=255, R=0, G=0, B=0]
1068960,Color [A=255, R=255, G=255, B=255]
1069000,Color [A=255, R=0, G=0, B=0]
1070120,Color [A=255, R=255, G=255, B=255]
1070160,Color [A=255, R=0, G=0, B=0]
1070200,Color [A=255, R=255, G=255, B=255]
1070240,Color [A=255, R=0, G=0, B=0]
1070280,Color [A=255, R=255, G=255, B=255]
1070320,Color [A=255, R=0, G=0, B=0]
1072680,Color [A=255, R=255, G=255, B=255]
1072720,Color [A=255, R=0, G=0, B=0]
1073920,Color [A=255, R=255, G=255, B=255]
1073960,Color [A=255, R=0, G=0, B=0]
1074000,Color [A=255, R=255, G=255, B=255]
1074040,Color [A=255, R=0, G=0, B=0]
1076640,Color [A=255, R=255, G=255, B=255]
1076680,Color [A=255, R=0, G=0, B=0]
1076720,Color [A=255, R=255, G=255, B=255]
1076760,Color [A=255, R=0, G=0, B=0]
1084360,Color [A=255, R=255, G=255, B=255]
1084400,Color [A=255, R=0, G=0, B=0]
1084440,Color [A=255, R=255, G=255, B=255]
1084480,Color [A=255, R=0, G=0, B=0]
1086000,Color [A=255, R=255, G=255, B=255]
1086040,Color [A=255, R=0, G=0, B=0]
1089160,Color [A=255, R=255, G=255, B=255]
1089200,Color [A=255, R=0, G=0, B=0]
1089240,Color [A=255, R=255, G=255, B=255]
1089280,Color [A=255, R=0, G=0, B=0]
1095760,Color [A=255, R=255, G=255, B=255]
1095800,Color [A=255, R=0, G=0, B=0]
1095840,Color [A=255, R=255, G=255, B=255]
1095880,Color [A=255, R=0, G=0, B=0]
1095920,Color [A=255, R=255, G=255, B=255]
1095960,Color [A=255, R=0, G=0, B=0]
1104000,Color [A=255, R=255, G=255, B=255]
1104040,Color [A=255, R=0, G=0, B=0]
1104160,Color [A=255, R=255, G=255, B=255]
1104200,Color [A=255, R=0, G=0, B=0]
1104240,Color [A=255, R=255, G=255, B=255]
1104280,Color [A=255, R=0, G=0, B=0]
1104400,Color [A=255, R=255, G=255, B=255]
1104440,Color [A=255, R=0, G=0, B=0]
1104640,Color [A=255, R=255, G=255, B=255]
1104680,Color [A=255, R=0, G=0, B=0]
1107800,Color [A=255, R=255, G=255, B=255]
1107840,Color [A=255, R=0, G=0, B=0]
1107880,Color [A=255, R=255, G=255, B=255]
1107920,Color [A=255, R=0, G=0, B=0]
1124760,Color [A=255, R=255, G=255, B=255]
1124800,Color [A=255, R=0, G=0, B=0]
1124840,Color [A=255, R=255, G=255, B=255]
1124880,Color [A=255, R=0, G=0, B=0]
1131400,Color [A=255, R=255, G=255, B=255]
1131440,Color [A=255, R=0, G=0, B=0]
1131480,Color [A=255, R=255, G=255, B=255]
1131520,Color [A=255, R=0, G=0, B=0]
1148200,Color [A=255, R=255, G=255, B=255]
1148240,Color [A=255, R=0, G=0, B=0]
1148280,Color [A=255, R=255, G=255, B=255]
1148320,Color [A=255, R=0, G=0, B=0]
1154320,Color [A=255, R=255, G=255, B=255]
1154360,Color [A=255, R=0, G=0, B=0]
1154400,Color [A=255, R=255, G=255, B=255]
1154440,Color [A=255, R=0, G=0, B=0]
1162560,Color [A=255, R=255, G=255, B=255]
1162600,Color [A=255, R=0, G=0, B=0]
1162640,Color [A=255, R=255, G=255, B=255]
1162720,Color [A=255, R=0, G=0, B=0]
1172440,Color [A=255, R=255, G=255, B=255]
1172480,Color [A=255, R=0, G=0, B=0]
1172520,Color [A=255, R=255, G=255, B=255]
1172600,Color [A=255, R=0, G=0, B=0]
1182360,Color [A=255, R=255, G=255, B=255]
1182400,Color [A=255, R=0, G=0, B=0]
1184000,Color [A=255, R=255, G=255, B=255]
1184040,Color [A=255, R=0, G=0, B=0]
1184120,Color [A=255, R=255, G=255, B=255]
1184160,Color [A=255, R=0, G=0, B=0]
1201440,Color [A=255, R=255, G=255, B=255]
1201480,Color [A=255, R=0, G=0, B=0]
1201560,Color [A=255, R=255, G=255, B=255]
1201600,Color [A=255, R=0, G=0, B=0]
1209440,Color [A=255, R=255, G=255, B=255]
1209480,Color [A=255, R=0, G=0, B=0]
1209520,Color [A=255, R=255, G=255, B=255]
1209560,Color [A=255, R=0, G=0, B=0]
1211640,Color [A=255, R=255, G=255, B=255]
1211680,Color [A=255, R=0, G=0, B=0]
1213320,Color [A=255, R=255, G=255, B=255]
1213360,Color [A=255, R=0, G=0, B=0]
1213480,Color [A=255, R=255, G=255, B=255]
1213520,Color [A=255, R=0, G=0, B=0]
1213640,Color [A=255, R=255, G=255, B=255]
1213680,Color [A=255, R=0, G=0, B=0]
1213880,Color [A=255, R=255, G=255, B=255]
1213920,Color [A=255, R=0, G=0, B=0]
1215520,Color [A=255, R=255, G=255, B=255]
1215560,Color [A=255, R=0, G=0, B=0]
1215600,Color [A=255, R=255, G=255, B=255]
1215640,Color [A=255, R=0, G=0, B=0]
1226800,Color [A=255, R=255, G=255, B=255]
1226840,Color [A=255, R=0, G=0, B=0]
1235480,Color [A=255, R=255, G=255, B=255]
1235520,Color [A=255, R=0, G=0, B=0]
1235560,Color [A=255, R=255, G=255, B=255]
1235600,Color [A=255, R=0, G=0, B=0]
1240200,Color [A=255, R=255, G=255, B=255]
1240240,Color [A=255, R=0, G=0, B=0]
1240280,Color [A=255, R=255, G=255, B=255]
1240320,Color [A=255, R=0, G=0, B=0]
1243560,Color [A=255, R=255, G=255, B=255]
1243600,Color [A=255, R=0, G=0, B=0]
1243640,Color [A=255, R=255, G=255, B=255]
1243680,Color [A=255, R=0, G=0, B=0]
1249720,Color [A=255, R=255, G=255, B=255]
1249760,Color [A=255, R=0, G=0, B=0]
1249800,Color [A=255, R=255, G=255, B=255]
1249840,Color [A=255, R=0, G=0, B=0]
1255720,Color [A=255, R=255, G=255, B=255]
1255760,Color [A=255, R=0, G=0, B=0]
1255800,Color [A=255, R=255, G=255, B=255]
1255840,Color [A=255, R=0, G=0, B=0]
1261720,Color [A=255, R=255, G=255, B=255]
1261760,Color [A=255, R=0, G=0, B=0]
1263080,Color [A=255, R=255, G=255, B=255]
1263120,Color [A=255, R=0, G=0, B=0]
1263160,Color [A=255, R=255, G=255, B=255]
1263240,Color [A=255, R=0, G=0, B=0]
1271800,Color [A=255, R=255, G=255, B=255]
1271840,Color [A=255, R=0, G=0, B=0]
1271880,Color [A=255, R=255, G=255, B=255]
1271960,Color [A=255, R=0, G=0, B=0]
1278200,Color [A=255, R=255, G=255, B=255]
1278240,Color [A=255, R=0, G=0, B=0]
1281560,Color [A=255, R=255, G=255, B=255]
1281600,Color [A=255, R=0, G=0, B=0]
1281720,Color [A=255, R=255, G=255, B=255]
1281760,Color [A=255, R=0, G=0, B=0]
1282840,Color [A=255, R=255, G=255, B=255]
1282880,Color [A=255, R=0, G=0, B=0]
1282920,Color [A=255, R=255, G=255, B=255]
1283000,Color [A=255, R=0, G=0, B=0]
1284280,Color [A=255, R=255, G=255, B=255]
1284320,Color [A=255, R=0, G=0, B=0]
1284360,Color [A=255, R=255, G=255, B=255]
1284400,Color [A=255, R=0, G=0, B=0]
1289760,Color [A=255, R=255, G=255, B=255]
1289800,Color [A=255, R=0, G=0, B=0]
1291760,Color [A=255, R=255, G=255, B=255]
1291800,Color [A=255, R=0, G=0, B=0]
1291840,Color [A=255, R=255, G=255, B=255]
1291880,Color [A=255, R=0, G=0, B=0]
1292760,Color [A=255, R=255, G=255, B=255]
1292800,Color [A=255, R=0, G=0, B=0]
1292880,Color [A=255, R=255, G=255, B=255]
1292920,Color [A=255, R=0, G=0, B=0]
1292960,Color [A=255, R=255, G=255, B=255]
1293000,Color [A=255, R=0, G=0, B=0]
1293120,Color [A=255, R=255, G=255, B=255]
1293160,Color [A=255, R=0, G=0, B=0]
1293840,Color [A=255, R=255, G=255, B=255]
1293880,Color [A=255, R=0, G=0, B=0]
1294040,Color [A=255, R=255, G=255, B=255]
1294080,Color [A=255, R=0, G=0, B=0]
1294600,Color [A=255, R=255, G=255, B=255]
1294640,Color [A=255, R=0, G=0, B=0]
1294680,Color [A=255, R=255, G=255, B=255]
1294720,Color [A=255, R=0, G=0, B=0]
1297360,Color [A=255, R=255, G=255, B=255]
1297400,Color [A=255, R=0, G=0, B=0]
1297440,Color [A=255, R=255, G=255, B=255]
1297480,Color [A=255, R=0, G=0, B=0]
1299640,Color [A=255, R=255, G=255, B=255]
1299680,Color [A=255, R=0, G=0, B=0]
1300000,Color [A=255, R=255, G=255, B=255]
1300040,Color [A=255, R=0, G=0, B=0]
1306240,Color [A=255, R=255, G=255, B=255]
1306280,Color [A=255, R=0, G=0, B=0]
1306320,Color [A=255, R=255, G=255, B=255]
1306360,Color [A=255, R=0, G=0, B=0]
1307560,Color [A=255, R=255, G=255, B=255]
1307600,Color [A=255, R=0, G=0, B=0]
1307640,Color [A=255, R=255, G=255, B=255]
1307680,Color [A=255, R=0, G=0, B=0]
1322800,Color [A=255, R=255, G=255, B=255]
1322840,Color [A=255, R=0, G=0, B=0]
1322880,Color [A=255, R=255, G=255, B=255]
1322920,Color [A=255, R=0, G=0, B=0]
1330320,Color [A=255, R=255, G=255, B=255]
1330360,Color [A=255, R=0, G=0, B=0]
1330400,Color [A=255, R=255, G=255, B=255]
1330440,Color [A=255, R=0, G=0, B=0]
1337320,Color [A=255, R=255, G=255, B=255]
1337360,Color [A=255, R=0, G=0, B=0]
1341840,Color [A=255, R=255, G=255, B=255]
1341880,Color [A=255, R=0, G=0, B=0]
1341920,Color [A=255, R=255, G=255, B=255]
1341960,Color [A=255, R=0, G=0, B=0]
1342600,Color [A=255, R=255, G=255, B=255]
1342640,Color [A=255, R=0, G=0, B=0]
1342760,Color [A=255, R=255, G=255, B=255]
1342800,Color [A=255, R=0, G=0, B=0]
1352560,Color [A=255, R=255, G=255, B=255]
1352600,Color [A=255, R=0, G=0, B=0]
1352640,Color [A=255, R=255, G=255, B=255]
1352720,Color [A=255, R=0, G=0, B=0]
1359400,Color [A=255, R=255, G=255, B=255]
1359440,Color [A=255, R=0, G=0, B=0]
1359920,Color [A=255, R=255, G=255, B=255]
1359960,Color [A=255, R=0, G=0, B=0]
1360000,Color [A=255, R=255, G=255, B=255]
1360040,Color [A=255, R=0, G=0, B=0]
1363840,Color [A=255, R=255, G=255, B=255]
1363880,Color [A=255, R=0, G=0, B=0]
1367120,Color [A=255, R=255, G=255, B=255]
1367160,Color [A=255, R=0, G=0, B=0]
1367200,Color [A=255, R=255, G=255, B=255]
1367240,Color [A=255, R=0, G=0, B=0]
1379120,Color [A=255, R=255, G=255, B=255]
1379160,Color [A=255, R=0, G=0, B=0]
1382560,Color [A=255, R=255, G=255, B=255]
1382600,Color [A=255, R=0, G=0, B=0]
1382680,Color [A=255, R=255, G=255, B=255]
1382760,Color [A=255, R=0, G=0, B=0]
1395400,Color [A=255, R=255, G=255, B=255]
1395440,Color [A=255, R=0, G=0, B=0]
1395480,Color [A=255, R=255, G=255, B=255]
1395520,Color [A=255, R=0, G=0, B=0]
1400120,Color [A=255, R=255, G=255, B=255]
1400160,Color [A=255, R=0, G=0, B=0]
1400200,Color [A=255, R=255, G=255, B=255]
1400240,Color [A=255, R=0, G=0, B=0]
1401920,Color [A=255, R=255, G=255, B=255]
1401960,Color [A=255, R=0, G=0, B=0]
1410040,Color [A=255, R=255, G=255, B=255]
1410080,Color [A=255, R=0, G=0, B=0]
1412920,Color [A=255, R=255, G=255, B=255]
1412960,Color [A=255, R=0, G=0, B=0]
1413000,Color [A=255, R=255, G=255, B=255]
1413040,Color [A=255, R=0, G=0, B=0]
1417880,Color [A=255, R=255, G=255, B=255]
1417920,Color [A=255, R=0, G=0, B=0]
1419480,Color [A=255, R=255, G=255, B=255]
1419520,Color [A=255, R=0, G=0, B=0]
1419560,Color [A=255, R=255, G=255, B=255]
1419600,Color [A=255, R=0, G=0, B=0]
1420920,Color [A=255, R=255, G=255, B=255]
1420960,Color [A=255, R=0, G=0, B=0]
1421000,Color [A=255, R=255, G=255, B=255]
1421080,Color [A=255, R=0, G=0, B=0]
1422200,Color [A=255, R=255, G=255, B=255]
1422240,Color [A=255, R=0, G=0, B=0]
1422280,Color [A=255, R=255, G=255, B=255]
1422320,Color [A=255, R=0, G=0, B=0]
1423520,Color [A=255, R=255, G=255, B=255]
1423560,Color [A=255, R=0, G=0, B=0]
1423680,Color [A=255, R=255, G=255, B=255]
1423720,Color [A=255, R=0, G=0, B=0]
1423840,Color [A=255, R=255, G=255, B=255]
1423880,Color [A=255, R=0, G=0, B=0]
1423960,Color [A=255, R=255, G=255, B=255]
1424040,Color [A=255, R=0, G=0, B=0]
1424080,Color [A=255, R=255, G=255, B=255]
1424120,Color [A=255, R=0, G=0, B=0]
1424640,Color [A=255, R=255, G=255, B=255]
1424720,Color [A=255, R=0, G=0, B=0]
1424760,Color [A=255, R=255, G=255, B=255]
1424800,Color [A=255, R=0, G=0, B=0]
1424880,Color [A=255, R=255, G=255, B=255]
1425000,Color [A=255, R=0, G=0, B=0]
1425080,Color [A=255, R=255, G=255, B=255]
1425120,Color [A=255, R=0, G=0, B=0]
1425560,Color [A=255, R=255, G=255, B=255]
1425680,Color [A=255, R=0, G=0, B=0]
1425720,Color [A=255, R=255, G=255, B=255]
1425760,Color [A=255, R=0, G=0, B=0]
1425800,Color [A=255, R=255, G=255, B=255]
1425840,Color [A=255, R=0, G=0, B=0]
1426000,Color [A=255, R=255, G=255, B=255]
1426040,Color [A=255, R=0, G=0, B=0]
1426160,Color [A=255, R=255, G=255, B=255]
1426200,Color [A=255, R=0, G=0, B=0]
1426280,Color [A=255, R=255, G=255, B=255]
1426400,Color [A=255, R=0, G=0, B=0]
1426600,Color [A=255, R=255, G=255, B=255]
1426640,Color [A=255, R=0, G=0, B=0]
1426680,Color [A=255, R=255, G=255, B=255]
1426720,Color [A=255, R=0, G=0, B=0]
1426800,Color [A=255, R=255, G=255, B=255]
1426840,Color [A=255, R=0, G=0, B=0]
1426880,Color [A=255, R=255, G=255, B=255]
1426960,Color [A=255, R=0, G=0, B=0]
1427320,Color [A=255, R=255, G=255, B=255]
1427360,Color [A=255, R=0, G=0, B=0]
1428080,Color [A=255, R=255, G=255, B=255]
1428120,Color [A=255, R=0, G=0, B=0]
1428160,Color [A=255, R=255, G=255, B=255]
1428200,Color [A=255, R=0, G=0, B=0]
1428240,Color [A=255, R=255, G=255, B=255]
1428280,Color [A=255, R=0, G=0, B=0]
1428760,Color [A=255, R=255, G=255, B=255]
1428800,Color [A=255, R=0, G=0, B=0]
1428880,Color [A=255, R=255, G=255, B=255]
1428960,Color [A=255, R=0, G=0, B=0]
1430000,Color [A=255, R=255, G=255, B=255]
1430040,Color [A=255, R=0, G=0, B=0]
1430640,Color [A=255, R=255, G=255, B=255]
1430680,Color [A=255, R=0, G=0, B=0]
1431640,Color [A=255, R=255, G=255, B=255]
1431680,Color [A=255, R=0, G=0, B=0]
1431720,Color [A=255, R=255, G=255, B=255]
1431760,Color [A=255, R=0, G=0, B=0]
1431840,Color [A=255, R=255, G=255, B=255]
1431880,Color [A=255, R=0, G=0, B=0]
1431960,Color [A=255, R=255, G=255, B=255]
1432040,Color [A=255, R=0, G=0, B=0]
1433520,Color [A=255, R=255, G=255, B=255]
1433560,Color [A=255, R=0, G=0, B=0]
1433720,Color [A=255, R=255, G=255, B=255]
1433760,Color [A=255, R=0, G=0, B=0]
1433800,Color [A=255, R=255, G=255, B=255]
1434120,Color [A=255, R=0, G=0, B=0]
1434280,Color [A=255, R=255, G=255, B=255]
1434320,Color [A=255, R=0, G=0, B=0]
1434360,Color [A=255, R=255, G=255, B=255]
1434440,Color [A=255, R=0, G=0, B=0]
1434480,Color [A=255, R=255, G=255, B=255]
1434520,Color [A=255, R=0, G=0, B=0]
1434800,Color [A=255, R=255, G=255, B=255]
1434840,Color [A=255, R=0, G=0, B=0]
1435400,Color [A=255, R=255, G=255, B=255]
1435440,Color [A=255, R=0, G=0, B=0]
1436200,Color [A=255, R=255, G=255, B=255]
1436240,Color [A=255, R=0, G=0, B=0]
1436320,Color [A=255, R=255, G=255, B=255]
1436400,Color [A=255, R=0, G=0, B=0]
1436880,Color [A=255, R=255, G=255, B=255]
1436920,Color [A=255, R=0, G=0, B=0]
1437040,Color [A=255, R=255, G=255, B=255]
1437080,Color [A=255, R=0, G=0, B=0]
1437160,Color [A=255, R=255, G=255, B=255]
1437240,Color [A=255, R=0, G=0, B=0]
1438520,Color [A=255, R=255, G=255, B=255]
1438560,Color [A=255, R=0, G=0, B=0]
1439320,Color [A=255, R=255, G=255, B=255]
1439360,Color [A=255, R=0, G=0, B=0]
1439480,Color [A=255, R=255, G=255, B=255]
1439520,Color [A=255, R=0, G=0, B=0]
1440640,Color [A=255, R=255, G=255, B=255]
1440680,Color [A=255, R=0, G=0, B=0]
1441840,Color [A=255, R=255, G=255, B=255]
1441880,Color [A=255, R=0, G=0, B=0]
1442160,Color [A=255, R=255, G=255, B=255]
1442200,Color [A=255, R=0, G=0, B=0]
1442760,Color [A=255, R=255, G=255, B=255]
1442800,Color [A=255, R=0, G=0, B=0]
1443560,Color [A=255, R=255, G=255, B=255]
1443600,Color [A=255, R=0, G=0, B=0]
1443680,Color [A=255, R=255, G=255, B=255]
1443720,Color [A=255, R=0, G=0, B=0]
1443920,Color [A=255, R=255, G=255, B=255]
1443960,Color [A=255, R=0, G=0, B=0]
1444040,Color [A=255, R=255, G=255, B=255]
1444160,Color [A=255, R=0, G=0, B=0]
1444840,Color [A=255, R=255, G=255, B=255]
1444880,Color [A=255, R=0, G=0, B=0]
1444960,Color [A=255, R=255, G=255, B=255]
1445000,Color [A=255, R=0, G=0, B=0]
1445640,Color [A=255, R=255, G=255, B=255]
1445680,Color [A=255, R=0, G=0, B=0]
1447720,Color [A=255, R=255, G=255, B=255]
1447760,Color [A=255, R=0, G=0, B=0]
1447800,Color [A=255, R=255, G=255, B=255]
1447840,Color [A=255, R=0, G=0, B=0]
1448680,Color [A=255, R=255, G=255, B=255]
1448720,Color [A=255, R=0, G=0, B=0]
1449560,Color [A=255, R=255, G=255, B=255]
1449600,Color [A=255, R=0, G=0, B=0]
1449800,Color [A=255, R=255, G=255, B=255]
1449840,Color [A=255, R=0, G=0, B=0]
1451120,Color [A=255, R=255, G=255, B=255]
1451160,Color [A=255, R=0, G=0, B=0]
1452080,Color [A=255, R=255, G=255, B=255]
1452120,Color [A=255, R=0, G=0, B=0]
1452160,Color [A=255, R=255, G=255, B=255]
1452200,Color [A=255, R=0, G=0, B=0]
1452280,Color [A=255, R=255, G=255, B=255]
1452360,Color [A=255, R=0, G=0, B=0]
1452400,Color [A=255, R=255, G=255, B=255]
1452440,Color [A=255, R=0, G=0, B=0]
1455840,Color [A=255, R=255, G=255, B=255]
