30045,h,2,12,1,14,36,7,0,6,0,15
19760,b,38,2,39,35,29,1,5,0,0,0
12525,a,38,29,39,30,38,31,38,27,2,11
20215,1,39,25,2,10,33,35,36,1,5,0
26391,y,38,26,40,36,37,26,38,32,2,30
36592,c,38,23,40,18,0,30,0,2,38,33
14491,6,39,1,39,25,0,24,23,1,40,20
7147,d,1,11,24,1,0,35,5,0,2,2
42244,m,2,30,40,33,35,0,26,0,0,32
43151,e,2,11,38,27,38,31,26,8,37,1
12525,a,39,2,1,31,0,30,29,1,1,15
23117,n,0,23,40,21,37,2,0,29,0,1
26003,l,35,36,37,1,2,23,2,18,37,32
26003,l,38,2,25,0,34,0,1,2,0,11
26003,l,40,25,27,0,2,22,0,1,0,1
12525,a,1,33,0,27,2,29,0,32,0,6
7147,d,0,30,1,10,0,12,1,21,2,14
26003,l,0,11,2,20,40,28,40,33,11,0
11574,I,37,31,38,24,35,0,0,19,34,0
20215,1,38,0,25,1,1,18,39,12,34,36
43151,e,1,11,35,35,39,1,0,29,24,0
23117,n,2,22,30,0,0,23,1,22,2,18
2118,t,36,0,39,26,36,0,36,8,1,5
26391,y,1,18,2,23,37,27,27,0,40,29
30414,o,40,29,2,23,1,0,1,13,29,0
20215,1,39,1,36,8,0,35,2,22,39,35
38986,s,40,31,1,2,13,0,2,14,38,32
30045,h,1,23,29,1,38,24,1,20,38,26
7147,d,38,2,40,22,2,20,26,10,4,0
27964,.,26,10,36,9,0,31,1,31,25,0
26391,y,39,20,40,29,38,0,39,1,36,7
870,J,38,25,40,30,37,27,37,26,35,1
26903,,2,1,35,35,39,36,1,19,38,15
26903,,1,22,40,24,31,0,1,14,39,28
17759,f,1,33,40,25,35,36,2,12,39,26
27311,w,0,19,0,29,0,26,36,36,38,36
26257,u,38,1,0,32,39,20,2,30,1,21
13685,p,0,24,2,21,15,0,1,2,39,28
1779,comma,40,26,0,10,1,4,34,1,38,32
12525,a,29,0,1,31,39,0,39,33,34,2
38986,s,40,33,0,7,1,10,39,25,0,22
26257,u,37,0,39,31,2,14,2,14,1,17
19760,b,1,10,38,0,40,31,13,0,38,23
7147,d,39,31,0,36,28,0,4,0,39,28
43151,e,5,0,38,29,37,0,39,30,0,26
37645,3,3,0,2,1,34,2,29,0,33,1
42244,m,1,24,2,29,0,31,0,29,33,36
11574,I,38,27,39,35,39,33,36,7,40,29
1682,,39,28,1,12,0,22,39,28,0,31
37645,3,36,35,0,31,38,30,0,11,0,27
27311,w,1,17,2,19,38,26,1,28,38,26
42244,m,34,2,29,0,0,0,2,32,40,26
38986,s,2,29,1,23,1,11,2,15,37,1
21026,r,1,0,39,27,34,1,2,15,2,23
23117,n,40,0,28,0,34,1,19,0,38,1
26391,y,37,28,39,29,40,36,29,1,38,25
1779,comma,2,11,1,20,38,0,0,13,34,2
21026,r,0,9,2,31,37,29,10,0,39,30
11574,I,26,0,23,0,38,33,39,27,29,1
43151,e,39,33,39,23,39,32,1,32,29,1
870,J,39,25,37,30,0,33,39,30,0,22
14491,6,24,0,35,35,1,22,38,24,1,13
37645,3,40,20,0,10,38,15,40,30,40,19
38986,s,1,18,1,2,37,2,40,36,0,11
2118,t,0,23,0,20,35,36,1,29,0,25
13685,p,1,18,38,0,1,15,1,19,0,6
11574,I,29,1,33,0,40,26,1,23,40,35
20215,1,37,29,29,1,40,36,0,10,40,30
19760,b,39,12,1,28,39,24,1,24,39,2
26391,y,39,1,34,35,29,1,0,35,2,21
17759,f,26,10,39,36,0,35,1,14,35,1
30414,o,39,27,37,2,38,23,40,32,0,10
43151,e,0,6,38,1,0,10,0,15,40,22
27964,.,38,24,1,17,31,0,39,13,38,1
38986,s,31,36,0,19,0,11,38,29,38,0
27311,w,37,30,0,1,2,31,37,2,33,0
30045,h,38,16,24,0,39,25,1,5,0,10
30045,h,39,32,40,30,28,0,23,0,2,31
36592,c,1,1,39,0,2,22,2,11,38,36
26003,l,36,0,33,2,0,27,0,18,0,1
38986,s,38,31,15,0,1,13,2,13,35,1
38986,s,1,19,1,13,40,24,0,9,27,0
1424,i,0,18,33,35,32,36,38,25,32,36
35590,E,23,1,0,25,40,27,33,1,40,36
30414,o,1,22,39,35,40,29,1,31,40,21
1682,,0,20,0,2,0,19,3,0,39,21
27964,.,40,21,0,31,36,36,23,1,0,14
24001,^,2,28,0,26,1,11,24,1,39,25
11574,I,38,36,35,0,27,0,0,9,2,14
42244,m,33,2,1,1,39,35,35,0,40,29
12525,a,40,30,38,15,36,9,2,21,0,5
1779,comma,0,8,1,13,39,36,40,19,0,30
13685,p,2,23,37,27,0,20,38,33,0,14
17759,f,1,10,37,2,2,20,0,36,38,24
12525,a,1,23,39,31,38,32,19,0,33,0
12525,a,1,22,36,6,37,2,33,36,33,35
20215,1,29,1,0,9,36,8,0,32,40,25
27311,w,0,24,1,29,39,12,0,35,36,2
26257,u,0,32,39,26,38,2,0,5,0,15
13685,p,0,8,37,2,0,15,38,35,2,19
2118,t,2,21,40,30,1,15,35,1,0,9
27311,w,2,21,39,24,0,23,39,36,29,0
42244,m,1,0,39,25,0,36,1,4,39,30
11574,I,1,31,40,0,36,35,1,12,38,16
26003,l,33,1,1,15,0,7,25,1,1,20
1424,i,2,2,37,29,39,29,2,21,31,0
23117,n,38,1,0,22,38,33,1,29,38,31
26257,u,40,22,0,5,0,26,2,1,1,5
7147,d,15,0,5,0,36,36,0,17,28,0
37645,3,40,33,39,33,0,14,0,5,37,36
24001,^,36,6,0,26,23,0,5,0,1,4
7147,d,1,17,19,0,39,32,0,11,0,17
42244,m,40,1,38,29,2,23,26,9,2,20
30045,h,37,35,0,5,2,14,40,25,1,1
26391,y,0,36,15,0,35,1,0,25,24,0
43151,e,13,0,35,1,33,2,26,10,2,20
24001,^,38,1,4,0,38,33,37,35,37,2
19760,b,39,22,36,2,0,21,2,23,0,14
11574,I,38,36,1,0,40,23,2,30,40,27
38986,s,0,14,10,1,1,20,39,26,39,26
7147,d,0,31,40,22,39,21,25,0,39,23
1424,i,2,30,30,0,0,30,36,1,4,0
14491,6,1,1,38,0,0,12,4,0,37,26
11574,I,40,31,0,21,37,30,1,15,1,19
20215,1,38,27,24,0,40,28,0,5,38,24
19760,b,39,2,39,23,37,27,0,14,0,29
23117,n,36,9,2,12,35,0,39,24,38,27
12525,a,10,1,0,20,1,2,35,35,1,32
43151,e,36,9,38,25,2,13,34,1,0,15
19760,b,2,21,0,30,36,9,2,12,27,0
42244,m,2,22,40,20,39,30,36,9,39,22
23117,n,0,0,1,12,38,29,2,14,37,28
12525,a,2,2,38,15,40,25,1,29,0,23
24001,^,39,2,40,20,2,28,1,4,40,32
38986,s,38,26,40,27,38,0,39,21,37,28
43151,e,0,4,37,31,38,28,23,1,0,29
36592,c,38,24,35,0,33,0,2,21,0,28
19760,b,5,0,2,21,31,0,38,27,39,22
43151,e,5,0,39,31,2,28,38,23,39,32
7147,d,38,1,0,21,40,29,38,23,40,20
1424,i,38,24,37,32,0,9,1,2,37,27
17759,f,38,29,40,22,40,27,29,1,30,0
20215,1,26,0,38,27,39,23,2,1,2,12
27964,.,1,12,1,5,27,0,32,36,0,25
1424,i,19,0,2,18,0,19,30,0,0,7
11574,I,35,0,1,18,2,28,0,5,0,11
1682,,1,4,1,18,30,0,39,27,0,17
19760,b,2,14,1,12,35,1,35,0,40,21
36592,c,2,15,1,18,1,21,38,16,0,36
11574,I,24,0,40,32,23,0,38,0,35,1
24001,^,35,2,0,29,40,0,35,0,2,15
42244,m,2,28,2,31,39,35,39,0,40,36
1779,comma,39,12,25,1,24,1,1,28,39,33
26391,y,33,36,0,33,0,26,1,4,1,5
26903,,1,2,2,2,34,0,23,0,37,32
24001,^,0,10,40,23,2,10,2,32,1,21
42244,m,32,36,0,2,37,36,29,0,0,27
27964,.,0,6,35,2,31,0,31,36,38,23
11574,I,0,5,40,1,38,31,37,2,24,1
37645,3,1,0,40,21,0,32,0,5,0,30
42244,m,1,18,38,32,40,29,25,0,39,23
30414,o,38,23,36,9,40,25,39,12,39,32
2118,t,0,6,37,36,39,31,0,25,39,26
1424,i,36,2,1,18,1,13,36,0,34,36
30045,h,39,1,35,1,37,28,38,16,2,2
1682,,40,30,38,25,11,0,1,32,0,7
27964,.,0,9,33,0,1,17,2,10,33,1
26257,u,36,36,39,26,40,32,0,15,39,0
26003,l,2,15,37,26,38,23,1,4,0,12
27311,w,1,20,0,17,1,18,1,18,0,7
26391,y,40,31,2,30,40,30,2,15,2,18
24001,^,40,24,37,27,39,28,27,0,31,36
23117,n,34,1,39,27,29,0,40,29,5,0
35590,E,32,36,1,13,1,19,1,20,0,9
42244,m,0,21,39,13,40,27,38,25,1,4
20215,1,26,9,1,28,0,24,39,28,0,36
20215,1,0,10,1,23,37,27,0,12,37,0
7147,d,38,32,0,23,0,0,38,16,40,28
26003,l,36,6,36,1,1,20,0,13,24,0
1682,,38,25,10,0,0,27,39,35,33,35
24001,^,36,2,25,0,1,15,0,26,38,31
17759,f,40,1,40,23,38,26,39,25,23,1
30045,h,0,12,23,1,0,27,32,36,1,23
23117,n,40,19,38,31,39,12,1,31,2,12
1682,,37,0,2,21,0,12,34,2,1,29
2118,t,38,25,33,1,1,5,38,33,3,0
35590,E,1,33,38,33,1,30,36,0,0,17
24001,^,1,13,0,22,1,17,2,21,3,0
30414,o,38,35,0,32,0,11,37,2,0,27
12525,a,38,33,2,21,38,31,40,29,39,21
11574,I,26,9,1,4,36,0,31,36,37,35
26003,l,33,35,39,23,38,36,2,18,37,31
12525,a,40,21,3,0,39,22,0,5,1,19
12525,a,38,29,39,29,2,32,2,10,38,24
26903,,36,7,24,1,1,28,0,2,2,23
13685,p,2,19,23,0,39,0,39,24,13,0
12525,a,0,23,11,0,2,21,0,6,1,24
2118,t,0,33,38,2,39,23,5,0,39,36
20215,1,37,35,1,10,10,0,40,27,1,32
26257,u,1,11,38,35,23,0,35,36,0,32
30414,o,1,5,38,2,10,0,40,24,40,33
21026,r,0,14,2,19,40,31,36,8,39,36
1779,comma,26,10,35,1,0,0,38,26,38,29
35590,E,35,1,1,31,40,35,1,29,2,31
11574,I,2,30,1,0,2,20,36,6,37,26
38986,s,2,29,35,0,0,27,0,17,36,7
35590,E,1,31,40,31,35,2,40,35,2,31
13685,p,1,12,1,33,33,1,2,11,39,30
1682,,36,1,36,8,38,28,33,36,25,1
1779,comma,0,6,1,32,36,1,38,16,35,2
26003,l,1,1,37,27,0,9,30,0,3,0
870,J,0,11,1,33,36,6,5,0,35,0
12525,a,2,18,39,1,38,25,1,29,1,32
36592,c,1,10,2,22,40,23,1,4,25,1
1779,comma,39,32,23,1,1,10,39,13,38,0
17759,f,0,13,38,23,36,1,2,29,2,31
35590,E,4,0,40,24,39,20,37,36,39,13
37645,3,25,1,10,1,0,7,0,26,2,21
26003,l,0,13,2,19,1,10,39,12,2,19
43151,e,38,36,13,0,0,7,40,35,36,0
21026,r,38,28,26,8,2,23,1,13,25,0
7147,d,40,28,38,28,40,23,0,25,10,1
14491,6,0,15,15,0,40,23,38,31,0,10
1424,i,3,0,34,2,39,22,1,2,39,36
1682,,39,28,1,31,1,2,32,36,0,9
26003,l,2,28,40,29,40,29,2,19,36,1
19760,b,35,35,39,2,38,32,0,23,35,0
870,J,39,35,2,10,38,1,39,28,0,18
24001,^,0,20,1,21,40,28,37,1,0,13
11574,I,38,15,38,35,19,0,10,1,0,18
27964,.,5,0,1,18,40,32,2,12,37,29
17759,f,39,21,2,29,2,10,40,23,40,29
36592,c,0,10,40,27,39,27,36,35,0,13
21026,r,40,28,2,15,0,32,39,12,2,21
1682,,15,0,5,0,37,35,0,17,40,36
12525,a,33,0,39,23,35,0,39,2,2,15
1682,,39,32,40,26,35,1,39,12,1,10
1779,comma,1,30,39,31,29,1,40,26,0,13
1779,comma,37,26,10,1,40,29,0,8,10,1
36592,c,35,35,2,2,40,21,2,20,0,32
20215,1,2,12,38,35,0,25,1,12,0,17
42244,m,0,27,38,33,2,15,29,0,2,21
2118,t,40,36,34,35,35,1,0,6,2,10
27311,w,0,17,0,19,24,0,38,23,0,25
12525,a,37,36,1,15,2,23,40,24,0,31
11574,I,36,7,2,20,1,14,37,36,0,22
27964,.,37,30,0,24,0,6,1,0,29,1
17759,f,40,26,2,29,26,9,38,36,40,23
30414,o,35,1,35,35,24,1,40,22,35,2
1682,,36,0,2,11,40,27,0,12,10,0
27311,w,2,12,39,23,1,13,38,2,26,10
13685,p,39,28,38,16,2,29,37,36,0,31
13685,p,31,0,40,31,38,29,2,20,25,0
30045,h,1,18,0,1,36,9,34,1,0,11
11574,I,39,30,36,6,0,29,39,23,40,27
12525,a,0,22,37,31,1,19,1,0,0,0
43151,e,39,24,39,27,19,0,1,22,39,32
24001,^,28,0,1,24,40,24,0,28,40,30
42244,m,0,14,33,36,2,1,0,12,2,23
14491,6,40,20,38,23,29,0,33,36,0,19
1424,i,23,0,39,21,0,17,37,36,31,0
30414,o,31,36,0,30,25,0,40,29,35,2
20215,1,37,2,34,1,2,29,2,21,15,0
19760,b,24,1,25,1,39,21,2,29,2,1
30414,o,39,0,1,28,2,29,38,30,40,20
14491,6,1,21,39,29,39,13,39,13,0,18
38986,s,39,31,35,1,38,1,24,0,28,0
11574,I,39,1,1,13,36,9,1,18,1,24
20215,1,3,0,24,0,23,0,0,8,0,8
11574,I,37,2,33,35,0,36,24,0,0,7
19760,b,36,7,0,4,40,35,34,36,26,10
26257,u,19,0,39,35,2,1,38,2,29,1
42244,m,31,0,37,1,0,19,2,21,2,29
14491,6,37,29,38,1,37,30,1,17,26,9
11574,I,0,12,31,0,38,31,40,28,23,0
26903,,35,2,40,22,38,36,39,12,0,19
14491,6,38,32,40,26,36,36,11,0,37,2
38986,s,0,22,39,35,33,1,2,14,0,0
2118,t,37,35,0,12,36,1,38,24,35,35
2118,t,2,12,0,7,37,30,38,29,1,33
26903,,40,21,33,0,19,0,0,22,40,32
30045,h,1,32,1,29,0,13,33,0,37,0
1424,i,2,18,36,1,0,4,2,21,2,15
7147,d,26,10,15,0,1,30,0,8,25,1
12525,a,2,28,1,20,2,22,23,0,33,35
42244,m,0,29,2,2,40,24,1,0,2,2
27964,.,2,19,2,12,2,14,40,2,38,16
2118,t,34,2,40,35,0,27,40,19,40,23
12525,a,36,7,13,0,35,2,40,21,0,24
27311,w,40,25,26,0,40,26,1,13,0,1
27311,w,39,35,2,28,0,22,36,1,1,24
27964,.,40,0,0,22,0,5,1,23,1,33
26903,,30,0,0,5,39,12,2,15,0,26
20215,1,39,0,0,2,1,31,36,2,37,31
26903,,38,35,34,36,35,35,37,1,0,6
37645,3,39,22,1,17,2,30,2,13,0,31
26003,l,0,13,37,35,2,15,1,31,27,0
20215,1,40,33,34,0,0,22,0,11,0,26
870,J,36,1,0,0,33,35,38,27,0,24
1779,comma,38,32,40,2,0,29,34,35,40,28
36592,c,0,32,40,35,37,1,0,6,39,33
11574,I,1,30,39,27,0,35,29,1,13,0
36592,c,1,31,1,1,40,28,40,19,0,7
14491,6,33,36,26,8,1,31,38,15,23,0
13685,p,39,28,25,1,37,27,0,18,0,33
12525,a,39,22,26,10,40,25,33,1,15,0
1424,i,0,10,0,21,0,23,2,11,40,2
24001,^,35,35,1,32,38,15,40,18,34,2
26903,,29,0,2,2,1,10,37,2,39,31
38986,s,23,0,39,27,39,29,39,28,37,26
43151,e,1,24,40,25,38,2,35,0,31,36
30045,h,40,22,26,0,40,33,38,29,40,1
13685,p,29,0,40,20,15,0,37,1,1,22
11574,I,2,23,25,1,1,12,38,29,37,35
7147,d,2,23,2,15,0,21,2,15,40,26
43151,e,26,9,34,36,2,18,1,12,40,33
21026,r,1,5,28,0,40,33,0,35,38,25
14491,6,24,1,35,0,4,0,0,0,15,0
26391,y,24,0,0,21,11,0,0,11,38,31
14491,6,38,30,36,9,0,22,2,19,38,25
11574,I,0,28,1,21,0,5,35,35,0,10
21026,r,40,28,26,0,1,28,0,14,0,19
1682,,37,32,39,36,38,0,0,30,40,32
26003,l,1,10,38,2,1,5,38,29,36,7
12525,a,33,1,0,5,1,31,40,2,0,1
42244,m,13,0,39,30,38,25,0,4,26,9
1779,comma,10,0,0,9,29,0,37,2,10,0
38986,s,31,0,1,28,37,1,0,25,1,23
11574,I,1,24,38,23,24,0,36,0,0,23
19760,b,2,13,0,0,36,9,40,31,19,0
43151,e,40,1,39,31,2,32,2,2,37,36
26391,y,0,30,2,10,38,31,37,32,37,29
2118,t,0,0,1,21,39,26,2,18,2,18
24001,^,29,1,1,12,36,6,38,30,31,36
1424,i,39,25,1,14,2,14,39,31,35,1
11574,I,30,0,39,32,38,0,3,0,39,1
36592,c,36,7,39,31,33,2,23,1,0,26
14491,6,40,0,34,0,40,18,28,0,0,20
37645,3,1,24,40,30,40,35,0,4,11,0
12525,a,40,32,1,1,39,21,32,36,40,31
14491,6,38,32,37,27,1,13,10,0,0,12
26903,,2,28,40,20,38,33,40,0,2,29
11574,I,2,14,0,22,1,4,39,13,0,4
19760,b,1,5,40,27,39,26,39,25,38,15
38986,s,38,33,1,17,40,28,13,0,39,21
35590,E,26,10,0,32,33,35,0,15,40,22
1424,i,1,29,39,31,1,1,2,14,23,0
2118,t,25,1,26,10,1,32,40,0,39,30
42244,m,39,35,38,31,0,19,40,20,39,13
17759,f,0,7,40,0,34,36,1,11,2,29
26003,l,0,9,0,9,37,35,39,13,40,2
36592,c,1,21,37,30,1,0,0,32,40,0
23117,n,0,22,0,25,1,30,33,36,36,35
26003,l,0,11,34,2,0,14,38,32,2,18
43151,e,35,0,38,35,39,25,0,25,38,28
1424,i,0,32,2,14,36,7,23,1,24,1
17759,f,5,0,23,0,0,35,40,22,0,28
24001,^,40,31,19,0,40,30,0,7,38,28
11574,I,1,15,38,27,27,0,39,28,29,0
37645,3,26,8,0,6,2,18,0,30,37,32
26391,y,34,1,39,25,0,35,1,17,1,0
1779,comma,33,1,37,31,1,22,39,33,25,0
42244,m,0,26,39,27,36,2,37,2,40,19
12525,a,0,18,1,28,0,6,37,30,38,27
27311,w,39,0,1,18,35,1,38,31,2,13
1779,comma,0,0,37,27,40,1,39,20,1,19
19760,b,39,0,37,30,38,29,1,4,40,28
26257,u,37,27,39,26,39,1,23,0,1,10
36592,c,40,36,38,30,25,1,39,29,40,31
38986,s,2,32,2,2,1,14,0,24,1,23
27964,.,34,35,36,1,40,2,0,24,40,21
35590,E,40,27,31,36,10,0,26,8,39,22
42244,m,29,1,33,1,5,0,0,12,39,30
27311,w,28,0,37,30,40,22,1,14,37,1
11574,I,0,23,31,36,1,14,1,14,1,13
27964,.,39,22,10,1,40,32,1,30,37,26
24001,^,1,19,1,19,39,22,39,30,30,0
1682,,38,31,23,0,40,35,2,19,33,1
43151,e,38,36,40,27,1,2,0,25,1,30
17759,f,38,31,38,30,0,31,2,32,36,0
43151,e,2,21,39,21,0,20,40,32,38,23
17759,f,1,4,39,22,19,0,0,36,2,29
27311,w,25,1,39,21,1,5,0,4,40,25
1682,,31,36,0,27,36,6,31,0,2,22
1424,i,38,25,40,36,40,27,40,18,0,19
26003,l,38,2,39,36,40,26,36,0,39,31
870,J,40,2,40,28,26,8,0,14,35,35
11574,I,39,13,0,31,1,22,26,10,29,1
1682,,2,18,26,9,28,0,0,36,1,28
2118,t,1,28,36,0,0,36,0,26,38,15
27311,w,1,13,38,36,0,19,35,1,2,30
7147,d,0,1,5,0,25,0,15,0,0,0
11574,I,38,24,38,0,40,0,36,0,39,32
24001,^,35,2,0,26,0,27,39,28,1,11
14491,6,0,26,38,15,0,21,1,2,34,2
35590,E,37,30,38,29,39,2,39,23,40,18
870,J,1,14,1,23,2,1,29,0,38,0
17759,f,38,31,38,2,39,35,2,1,0,1
38986,s,0,21,1,5,1,1,36,36,0,0
11574,I,25,1,40,25,39,29,1,1,1,0
26903,,38,29,37,2,37,26,36,6,0,17
24001,^,0,20,39,21,0,6,1,23,36,7
17759,f,2,19,0,5,40,24,0,27,1,13
19760,b,39,26,40,29,0,32,2,23,37,27
24001,^,1,13,37,27,38,33,1,15,27,0
17759,f,39,0,2,15,1,28,2,31,37,1
12525,a,2,2,1,15,38,23,31,0,31,0
26391,y,13,0,36,8,38,29,39,13,37,1
1779,comma,31,0,32,36,40,2,1,11,26,0
38986,s,39,22,39,32,33,1,1,14,1,28
17759,f,0,26,29,0,38,16,38,1,39,27
14491,6,13,0,1,18,33,1,1,14,40,23
20215,1,0,21,33,36,40,31,39,12,15,0
1682,,39,27,35,35,38,24,38,27,39,30
26257,u,2,11,24,0,38,36,33,36,37,26
7147,d,2,31,33,2,24,0,40,36,37,31
1424,i,37,35,34,1,1,28,36,0,0,23
20215,1,37,27,33,35,38,28,36,8,38,0
1424,i,38,35,1,32,0,10,0,26,25,0
36592,c,39,32,24,0,2,2,35,1,1,17
20215,1,0,22,1,14,33,2,35,2,0,26
1424,i,0,13,1,5,40,27,40,22,1,30
1779,comma,38,32,2,13,39,23,37,30,5,0
26903,,0,31,1,12,36,1,36,8,40,35
870,J,0,21,10,0,1,18,38,15,35,2
24001,^,39,13,0,36,0,24,2,10,33,35
27311,w,0,8,0,24,1,12,40,18,0,0
26003,l,3,0,34,36,0,13,1,12,38,36
12525,a,40,27,2,20,37,27,37,31,0,17
26903,,10,0,39,20,0,25,0,17,34,36
870,J,39,32,0,20,1,1,25,1,38,27
17759,f,0,8,26,10,0,10,38,1,40,1
38986,s,39,1,40,18,1,23,23,0,39,31
35590,E,40,25,2,11,0,26,0,20,1,11
7147,d,38,15,38,31,0,24,0,7,39,31
20215,1,2,18,1,14,40,21,25,0,40,27
13685,p,38,33,0,5,34,0,0,5,26,8
24001,^,37,30,13,0,40,28,40,18,2,23
43151,e,39,32,0,18,40,28,0,35,27,0
23117,n,2,21,23,1,38,25,39,32,2,19
1779,comma,2,22,36,9,40,2,1,1,36,8
26003,l,40,2,0,2,0,22,0,19,2,2
43151,e,33,2,32,36,39,33,2,21,1,5
1424,i,33,35,0,27,2,2,40,28,40,36
21026,r,2,15,38,29,2,32,37,27,0,13
7147,d,37,35,35,36,19,0,0,0,39,20
26003,l,0,27,29,0,11,0,39,12,38,15
36592,c,0,17,33,0,2,13,40,2,26,10
870,J,2,13,34,1,1,15,0,19,31,0
14491,6,1,18,33,35,2,23,31,0,36,7
26257,u,0,11,1,24,38,26,40,18,40,1
2118,t,38,35,2,18,40,2,38,27,39,1
17759,f,2,15,29,1,38,29,2,31,38,27
870,J,1,5,40,27,2,23,1,20,0,24
1779,comma,1,22,38,15,35,2,0,5,40,18
1779,comma,37,28,34,35,1,12,0,19,0,26
30414,o,0,5,0,31,38,27,39,31,1,2
27311,w,1,13,1,31,1,21,1,18,0,4
26257,u,26,9,40,27,0,14,37,36,3,0
43151,e,39,29,36,35,0,26,39,32,0,33
26003,l,34,2,40,31,1,0,19,0,4,0
20215,1,1,12,36,1,2,28,38,30,1,28
1424,i,1,29,0,1,1,22,34,2,0,4
1779,comma,0,6,39,32,38,1,36,7,19,0
21026,r,39,33,5,0,1,10,2,18,0,1
21026,r,0,12,39,20,36,8,10,1,27,0
26903,,40,28,37,31,36,2,34,36,39,36
1779,comma,2,2,5,0,38,32,40,21,31,0
37645,3,37,29,0,20,1,32,39,2,4,0
21026,r,0,24,40,18,0,14,39,23,40,36
38986,s,1,20,38,27,40,2,26,0,38,16
20215,1,2,20,26,10,37,27,37,1,1,0
42244,m,0,29,25,1,29,1,34,2,40,32
35590,E,33,36,1,20,0,26,40,21,2,30
30045,h,0,10,26,0,37,2,2,22,35,0
26903,,38,2,1,29,38,24,0,32,26,0
1682,,39,32,40,22,34,2,39,12,28,0
17759,f,35,0,0,30,1,14,39,27,38,29
36592,c,37,28,40,21,23,0,40,35,38,16
13685,p,1,4,40,22,5,0,2,21,36,2
26003,l,0,8,2,32,36,7,2,21,36,1
21026,r,0,11,38,27,33,36,37,28,38,16
21026,r,0,11,40,20,36,0,34,1,1,23
21026,r,36,36,33,2,37,35,37,0,40,19
23117,n,40,26,0,13,10,1,38,33,39,27
870,J,0,21,40,25,38,31,1,32,2,2
12525,a,39,22,35,2,0,31,38,32,2,32
43151,e,1,33,36,2,34,36,40,19,0,1
21026,r,38,27,35,1,37,36,38,15,37,32
26003,l,1,10,39,12,40,21,36,7,40,24
23117,n,40,31,37,1,38,0,34,36,0,18
36592,c,38,36,2,29,1,20,39,20,1,1
20215,1,36,9,1,24,37,31,37,1,0,20
27964,.,35,2,27,0,37,27,4,0,0,9
2118,t,39,20,36,8,38,25,2,15,39,0
37645,3,40,19,40,24,1,18,37,0,30,0
43151,e,40,29,0,5,40,28,39,33,38,24
7147,d,36,9,1,20,0,12,31,36,0,27
1779,comma,38,15,38,2,19,0,0,17,40,36
38986,s,40,30,40,19,0,17,37,36,39,35
24001,^,1,29,1,20,4,0,2,11,35,36
27964,.,40,24,39,13,38,2,39,12,38,29
21026,r,1,12,37,1,40,21,0,13,1,17
35590,E,27,0,38,30,1,23,31,0,0,31
26391,y,36,7,26,10,0,10,35,1,39,0
30414,o,40,33,37,35,38,28,1,2,0,10
26903,,39,0,10,1,1,22,0,10,39,36
17759,f,0,9,34,0,24,0,39,21,0,12
17759,f,38,16,40,20,40,19,26,8,40,18
30414,o,38,27,0,27,40,26,25,1,1,15
27311,w,34,35,33,36,1,2,38,35,2,13
2118,t,40,28,37,35,38,16,39,28,40,23
17759,f,1,31,40,31,38,30,0,7,1,33
1682,,40,21,39,33,1,29,0,9,1,28
19760,b,0,6,39,13,0,31,26,0,1,15
30414,o,39,30,1,31,0,21,13,0,40,28
35590,E,1,18,27,0,0,35,1,20,2,20
20215,1,0,23,39,12,34,0,1,13,0,2
35590,E,33,2,2,32,10,1,36,7,2,2
42244,m,1,29,0,17,2,19,1,33,0,24
1424,i,37,2,40,30,0,36,38,23,0,19
12525,a,40,19,37,27,38,36,2,18,1,2
1682,,37,31,39,22,2,18,3,0,0,33
27964,.,4,0,2,11,1,19,39,13,0,22
870,J,40,20,38,36,1,28,1,21,0,6
21026,r,34,2,2,19,27,0,1,23,1,11
26257,u,13,0,0,27,28,0,2,28,0,28
